District,Area,Type,Good,Electricity,Television,Owned,Rented,cluster
Begusarai,Bhawanandpur,Rural,13.6,1,4.7,98.2,0.5,0
Begusarai,Rajapur,Rural,11.3,0,8.1,100,0,0
Begusarai,Rajapur,Rural,36,10.1,3.6,97.1,0.7,0
Begusarai,Rajapur,Rural,72.1,0,0,100,0,1
Begusarai,Rajapur,Rural,26.4,36.1,11.1,100,0,0
Begusarai,Sikrahula,Rural,39.9,18.2,12.8,97.3,2.7,1
Begusarai,Saraunja,Rural,52.9,3,5,98.8,0.3,1
Begusarai,Parra,Rural,36.2,8.1,8,99.4,0.1,0
Begusarai,Lachhmipur,Rural,67.4,0.9,3.6,99.5,0,1
Begusarai,Muradpur,Rural,32,0.7,3.3,99.3,0,0
Begusarai,Gobind Rampur,Rural,100,0,0,92,0,1
Begusarai,Fazilpur,Rural,45.2,1.4,6.6,100,0,1
Begusarai,Fazilpur,Rural,72.7,0,0,100,0,1
Begusarai,Jagdar,Rural,18.7,3.7,8.1,99.5,0.1,0
Begusarai,Sub-Dist - Cheria Bariarpur,Total,34.1,14.2,9.2,98.7,0.6,0
Begusarai,Sub-Dist - Cheria Bariarpur,Rural,34.1,14.2,9.2,98.7,0.6,0
Begusarai,Sonbarsa,Rural,44.8,0.6,3.2,99.4,0.5,1
Begusarai,Kumbhi,Rural,26,1.8,3.3,98.1,0.4,0
Begusarai,Yakubpur,Rural,26,7.6,5.6,97.9,0.7,0
Begusarai,Gopalpur,Rural,42.2,11.6,5.1,99.8,0,1
Begusarai,Rampur,Rural,27,10.3,5.9,98.1,0,0
Begusarai,Sakrauli,Rural,16.9,2.9,4.7,98.4,0.4,0
Begusarai,Milki,Rural,0,0,0,93.8,6.2,0
Begusarai,Basahi,Rural,29.5,0.6,4.2,99.3,0.1,0
Begusarai,Mohanpur,Rural,3.8,1.2,1.2,100,0,0
Begusarai,Sakarbasa,Rural,24.6,2.4,2.8,98.8,0.6,0
Begusarai,Aure,Rural,42.5,0,0.5,99.5,0.5,1
Begusarai,Korjana,Rural,40.3,2.8,18.2,97.4,0.2,1
Begusarai,Bikrampur,Rural,50.1,1.7,10,98.9,0.1,1
Begusarai,Bishunpur,Rural,56.3,14.8,13.6,98.7,1.3,1
Begusarai,Siripur,Rural,32.9,5.5,7.4,99.5,0.1,0
Begusarai,Karor,Rural,35.3,4.4,5.8,98.3,0.4,0
Begusarai,Ramauli,Rural,0,1.9,0,100,0,0
Begusarai,Cheria Bariarpur,Rural,32.7,11.7,13.8,97.3,1.3,0
Begusarai,Dharampur,Rural,21.1,0,4,93.7,1.1,0
Begusarai,Rudarpur Mehda,Rural,26,13,16,98.8,1.2,0
Begusarai,Thatha,Rural,4.5,0.4,1.8,99.1,0.9,0
Begusarai,Shahpur,Rural,39.9,14.7,11.4,98.6,0.5,1
Begusarai,khanjahanpur,Rural,35.2,5.9,4.8,99.3,0.3,0
Begusarai,Jaimangal Garh,Rural,0,0,0,100,0,0
Begusarai,Jaimangalpur,Rural,1.8,0.8,0,100,0,0
Begusarai,Majhaul,Rural,36,33.3,15.1,98.4,1.1,1
Begusarai,Kazi Chak,Rural,19,30.7,11.1,98.9,0,0
Begusarai,Pabra,Rural,32.6,39.2,12.9,98.5,0.2,0
Begusarai,Sub-Dist - Chhorahi,Total,29.5,1.5,2.8,98.9,0.4,0
Begusarai,Sub-Dist - Chhorahi,Rural,29.5,1.5,2.8,98.9,0.4,0
Begusarai,Harpur Ibrahimpur,Rural,77.4,0,5.7,100,0,1
Begusarai,Paranpura,Rural,28,0,0.7,99.8,0,0
Begusarai,Bazidpur,Rural,18.6,0.8,3.7,99.6,0.4,0
Begusarai,Purpathar,Rural,33,0,1.4,95.9,1.2,0
Begusarai,Gauri Dih,Rural,27.8,0,1.5,100,0,0
Begusarai,Sahuri,Rural,15.2,0.3,2.4,97.1,0.2,0
Begusarai,Baraipura,Rural,16.2,0.3,0,98.8,0,0
Begusarai,Bathaul,Rural,44.7,0,4.9,100,0,1
Begusarai,Malpur,Rural,20.3,1.2,1.9,99,0.8,0
Begusarai,Seampur,Rural,32.9,0,1.4,99.4,0.1,0
Begusarai,Raigachhi,Rural,0,0,0,100,0,0
Begusarai,Lakhan Patti,Rural,53,1.3,2.4,98.6,1,1
Begusarai,Rampur,Rural,41.2,4.9,2.4,99.5,0.2,1
Begusarai,Sihman,Rural,35,1.7,3.9,99.8,0,0
Begusarai,Ibrahimpur,Rural,2.6,0,0,91.9,1.6,0
Begusarai,Patahi,Rural,9.2,0.8,6.2,99.2,0,0
Begusarai,Rajupur,Rural,26,0,1.1,99.6,0,0
Begusarai,Ajni,Rural,50.8,0.9,1.2,99.6,0.1,1
Begusarai,Harirampur Tola,Rural,24.5,0,1.7,100,0,0
Begusarai,Benga,Rural,17.9,0.9,7.2,100,0,0
Begusarai,Bad Bakhadda,Rural,21.4,0.3,2.4,100,0,0
Begusarai,Bakhadda,Rural,19.9,0.4,2,99.1,0.2,0
Begusarai,Sawat,Rural,30.9,2.6,3,99.7,0.2,0
Begusarai,Matihani,Rural,40.6,0.7,2.8,99.7,0,1
Begusarai,Amari,Rural,30.1,2.4,2.9,99.5,0.3,0
Begusarai,Shahpur,Rural,14.7,0.3,2.9,98.7,1.3,0
Begusarai,Milki,Rural,28.1,5.6,2.1,93.8,3.5,0
Begusarai,Bhoja,Rural,29.5,12.1,10.7,96,0.5,0
Begusarai,Jana,Rural,31.6,0,2.4,98.6,0.8,0
Begusarai,Pansalla,Rural,19.8,0,1.6,98.6,0.5,0
Begusarai,Ekamba,Rural,31.6,1.2,1.7,98.8,0.4,0
Begusarai,Narayanpipar,Rural,10.3,0.6,5.2,98.4,1,0
Begusarai,Dumri,Rural,39.2,0.1,3.4,99.9,0.1,1
Begusarai,Parora,Rural,41.7,3.4,4,99.7,0,1
Begusarai,Dihi,Rural,24.9,1.3,0.2,97.7,0,0
Begusarai,Sub-Dist - Dandari,Total,36,7.1,4.8,98.2,0.3,0
Begusarai,Sub-Dist - Dandari,Rural,36,7.1,4.8,98.2,0.3,0
Begusarai,Rajopur,Rural,23.4,0,2.9,99.5,0.1,0
Begusarai,Sughraun,Rural,21.8,0.1,2.2,100,0,0
Begusarai,Katarmala,Rural,32.7,2.2,2.8,99.3,0.1,0
Begusarai,Milki,Rural,1.6,1.6,0,100,0,0
Begusarai,Turkia,Rural,5.3,0,0,100,0,0
Begusarai,Menhan,Rural,41.5,2.8,6.4,98.7,0.1,1
Begusarai,Mohanpur,Rural,3.2,0.2,1.1,75.5,0.2,0
Begusarai,Sohilpur,Rural,21.5,0,0,100,0,0
Begusarai,Tetri,Rural,44.7,13.5,7.8,98.3,0.8,1
Begusarai,Bishunpur,Rural,52.3,4.8,7.6,98.5,0.3,1
Begusarai,Bank,Rural,29.2,3.6,1.8,98.8,0.7,0
Begusarai,Sirnathpur,Rural,66.2,11.1,9.8,97.3,0.9,1
Begusarai,Dandari,Rural,51.9,14.8,8.5,99.4,0.2,1
Begusarai,Pachrukhi,Rural,27.5,1.1,1,99.5,0,0
Begusarai,Partappur,Rural,34.9,37.8,5.2,100,0,0
Begusarai,Katahri,Rural,37.3,13.3,4,96.3,0.6,0
Begusarai,Mehpatol,Rural,43,8.8,7,99,0.7,1
Begusarai,Kame Chak,Rural,24.5,41.3,20,100,0,0
Begusarai,Sub-Dist - Garhpura,Total,29.9,2.1,2.9,98.8,0.4,0
Begusarai,Sub-Dist - Garhpura,Rural,29.9,2.1,2.9,98.8,0.4,0
Begusarai,Mortar,Rural,32.9,8.6,4.2,98.8,0.5,0
Begusarai,Jagarnathpur,Rural,51,7,3.7,100,0,1
Begusarai,Jagarnathpur,Rural,16.2,1.2,5.7,100,0,0
Begusarai,Malipur,Rural,52.6,2.7,3.5,99,0.4,1
Begusarai,Musepur,Rural,19.4,2.2,1.6,97.6,0.9,0
Begusarai,Korai,Rural,38.8,1.8,5.6,98.4,0.3,1
Begusarai,Harakpura,Rural,2.6,1.3,0,99.7,0.3,0
Begusarai,Sujanpur,Rural,27.5,0.3,1.8,95.6,0.1,0
Begusarai,Garhpura,Rural,30.3,1.7,4.1,98.9,0.8,0
Begusarai,Pataharabad,Rural,0,0,0,100,0,0
Begusarai,Bijai Narayan,Rural,52.5,0,0,100,0,1
Begusarai,Garh,Rural,0,0,0,100,0,0
Begusarai,Dunahi,Rural,39.8,12.7,12.6,98.3,0.6,1
Begusarai,Kanausi,Rural,27.4,0.5,2.5,95.9,0,0
Begusarai,Manikpur,Rural,36.7,0.7,4,99.3,0,0
Begusarai,Rajaur,Rural,23.1,0.1,1,98.8,0.6,0
Begusarai,Bejaha,Rural,58.7,0,1,100,0,1
Begusarai,Kuriawan,Rural,22.2,0.2,0.7,99.8,0.1,0
Begusarai,Kheraj,Rural,37.5,16.7,8.3,100,0,1
Begusarai,Buzurgabad,Rural,22.6,11.7,2.2,100,0,0
Begusarai,Bhansi,Rural,65.1,4.6,2.3,98.9,0.4,1
Begusarai,Kumharson,Rural,33.3,3.4,3.7,99.5,0,0
Begusarai,Sonwan,Rural,36.4,1.6,2.6,98.8,0.7,0
Begusarai,Sitalrampur,Rural,29,0.2,0.2,99.4,0,0
Begusarai,Mauji Hari Singh,Rural,22.9,0.4,0.4,98.3,1,0
Begusarai,Mauji Than Singh,Rural,30.7,0.7,3,99.5,0,0
Begusarai,Bariarpur,Rural,13,0,3,97.3,0,0
Begusarai,Khakharua,Rural,22.9,1,2.7,99.8,0.2,0
Begusarai,Imadpur,Rural,29.6,0.3,0.8,99.7,0.3,0
Begusarai,Paranpur,Rural,6.9,0.4,0,99.8,0,0
Begusarai,Bhuindhara,Rural,17.6,1.7,0.4,99.2,0.8,0
Begusarai,Sakra,Rural,22.4,1.4,1.1,100,0,0
Begusarai,Sub-Dist - Khudabandpur,Total,25.7,1.9,4.1,98.5,0.6,0
Begusarai,Sub-Dist - Khudabandpur,Rural,25.7,1.9,4.1,98.5,0.6,0
Begusarai,Sagi,Rural,34.2,0.2,4.2,99.8,0.2,0
Begusarai,Narayanpur,Rural,27,0,6.4,99.6,0,0
Begusarai,Fatehpur,Rural,27.3,0,0,100,0,0
Begusarai,Narullahpur,Rural,16.3,1.4,1.7,99.3,0.5,0
Begusarai,Mohanpur,Rural,17.7,4.3,4.1,85.8,1.4,0
Begusarai,Begampur,Rural,11.1,0.3,5,98.4,1,0
Begusarai,Bara,Rural,33.7,0,5,98.5,0.4,0
Begusarai,Milki,Rural,0,0,0,100,0,0
Begusarai,Daulatpur,Rural,10.8,0.3,2.2,99.7,0.1,0
Begusarai,Milki,Rural,0,0,0,100,0,0
Begusarai,Tetrahi,Rural,30.4,0,2.9,100,0,0
Begusarai,Kursaha,Rural,41.9,0,0,100,0,1
Begusarai,Mirzapur,Rural,30.8,6.1,2.6,96,3.5,0
Begusarai,Bariarpur,Rural,25.2,1.5,3.8,99,0.5,0
Begusarai,Phaphot,Rural,18.8,3.5,3.9,98.9,0.5,0
Begusarai,Chak Jaddu,Rural,4.9,0,2.3,100,0,0
Begusarai,Malpur,Rural,40.8,0.9,3.7,100,0,1
Begusarai,Matihani,Rural,38,1.1,7.2,99.6,0,0
Begusarai,Khodawandpur,Rural,39.1,3.6,5,97.3,2,1
Begusarai,Bedaulia,Rural,27.8,5.6,16.1,90,0,0
Begusarai,Meghaul,Rural,26.9,2.4,4.1,98.5,0.8,0
Begusarai,Sub-Dist - Mansurchak,Total,30.9,8.8,9.1,98,0.8,0
Begusarai,Sub-Dist - Mansurchak,Rural,30.5,9,9.1,98,0.8,0
Begusarai,Sub-Dist - Mansurchak,Urban,36.9,6.5,8.9,97.7,1.1,0
Begusarai,Milki,Rural,5.4,0,2.2,97.3,0,0
Begusarai,Chhabilapur,Rural,0.6,0,2.9,99.7,0.3,0
Begusarai,Gurdaspur,Rural,30.3,26.9,5.6,93.9,0.5,0
Begusarai,Santha Rasidpur,Rural,16.6,0.9,4.4,99.3,0.4,0
Begusarai,Gobindpur (Part in Bachwara) *,Rural,26.8,9.9,6.1,99.4,0.2,0
Begusarai,Dasrathpur,Rural,15.2,0,1.1,100,0,0
Begusarai,Bhawanipur,Rural,14.9,1.8,12.8,98.7,0.7,0
Begusarai,Momina,Rural,100,0,0,100,0,1
Begusarai,Mominabad Arazi,Rural,33.3,1,18.6,100,0,0
Begusarai,Mansur Chak,Rural,81.8,31.8,51.1,98.9,1.1,2
Begusarai,Alam Chak,Rural,48,0,4.6,99.4,0.3,1
Begusarai,Mominabad,Rural,53.1,6.2,9.4,100,0,1
Begusarai,Naipur,Rural,86.5,34.1,37.6,94.3,5.7,1
Begusarai,Sarai Nurnagar,Rural,28,28.8,13,99.2,0.5,0
Begusarai,Bahrampur,Rural,56.6,9.1,11.2,100,0,1
Begusarai,Salempur,Rural,92.8,21.6,11.1,97.6,0,1
Begusarai,Maskan Dargah,Rural,26,0,4.7,90.6,0.8,0
Begusarai,Sirampur,Rural,0,0,0,100,0,0
Begusarai,Bahrampur,Rural,32.6,0,4.7,95.3,0,0
Begusarai,Hawaspur,Rural,30.1,3.8,10.4,91.8,0,0
Begusarai,Bahrampur,Rural,14.8,0,18.5,100,0,0
Begusarai,Ganpataul,Rural,31.5,14.6,7.8,96.4,2.1,0
Begusarai,Mahendarganj,Rural,48,94.9,55.1,100,0,2
Begusarai,Bahrampur,Rural,36.8,5.3,5.3,94.7,5.3,0
Begusarai,Bahrampur,Rural,4.5,4.5,9.1,100,0,0
Begusarai,Chak Alahdadpur,Rural,32.7,7.1,9.7,92.9,0,0
Begusarai,Chak Alahdadpur,Rural,27.3,0,0,100,0,0
Begusarai,Bahrampur,Rural,85.7,14.3,0,100,0,1
Begusarai,Purani Chak,Rural,26.6,1.1,0,89.3,2.3,0
Begusarai,Chak Alahdadpur,Rural,3.8,0,0,96.2,0,0
Begusarai,Gauspur,Rural,17,0,0.9,100,0,0
Begusarai,Sohilwara,Rural,22.7,9.4,9.4,90.4,7.3,0
Begusarai,Shamsa,Rural,35.9,6.4,11.2,98.9,0.3,0
Begusarai,Agapur,Rural,44.4,5.6,16.7,100,0,1
Begusarai,Chak Mansur,Rural,5.7,0,2.9,100,0,0
Begusarai,Agapur,Rural,29.7,9.1,8.6,99.9,0.1,0
Begusarai,Manupur,Rural,0,0,3.8,96.2,0,0
Begusarai,Nayatol,Rural,32.5,12.1,12.3,97,2.5,0
Begusarai,Mansur Chak (CT),Urban,36.9,6.5,8.9,97.7,1.1,0
Begusarai,Mansur Chak (CT) - Ward No.1,Urban,36.9,6.5,8.9,97.7,1.1,0
Begusarai,Sub-Dist - Matihani,Total,30.4,16.5,11,97.6,0.8,0
Begusarai,Sub-Dist - Matihani,Rural,30.4,16.5,11,97.6,0.8,0
Begusarai,Ramdiri,Rural,45.5,20.6,10.3,98.2,1.2,1
Begusarai,Ramdiri,Rural,85.4,0,1.2,98.8,1.2,1
Begusarai,Ramdiri,Rural,40.9,43.6,13.7,97.1,0.1,1
Begusarai,Ramdiri,Rural,30,21,11.8,96.1,0.3,0
Begusarai,Sihman Karari,Rural,0.3,0,15.7,100,0,0
Begusarai,Sihman Barari,Rural,39.5,21.7,12.5,99.7,0.2,1
Begusarai,Balahpur,Rural,26.4,2.3,7.9,98.4,0.8,0
Begusarai,Saidpur Khalsa,Rural,21.4,2.4,7.1,100,0,0
Begusarai,Saidpur Aima,Rural,21.4,2.4,7.1,100,0,0
Begusarai,Rampur,Rural,19.9,1.5,11,100,0,0
Begusarai,Saidpur Khalsa,Rural,24.3,0.6,2.1,93.5,5.9,0
Begusarai,Saidpur Aima,Rural,29,1.2,2.4,97.9,0.4,0
Begusarai,Saidpur Khalsa,Rural,27.4,20.1,4.5,96.1,0,0
Begusarai,Jalalpur,Rural,6.1,7.7,3.2,98.8,0,0
Begusarai,Khurampur Chakor,Rural,32,9.5,9.4,96,0.1,0
Begusarai,Matihani,Rural,32.3,28.5,18.2,98.5,0.6,0
Begusarai,Manipa,Rural,23,5.8,10.8,96.9,1,0
Begusarai,Bakhadda,Rural,33.1,28.4,10.7,99.9,0,0
Begusarai,Gudarganwan,Rural,57.8,22.7,16.4,99.1,0.4,1
Begusarai,Sonapur,Rural,31,13.5,11.2,97.3,2,0
Begusarai,Dariapur,Rural,11.4,3.2,3.9,97,0.8,0
Begusarai,Minapur,Rural,44.4,14.9,19,94.8,2.4,1
Begusarai,Mahammadpur Mani,Rural,29.8,0,2.1,97.5,0,0
Begusarai,Mahammadpur Gautam,Rural,12.4,1.4,9.6,96.5,1.1,0
Begusarai,Safapur,Rural,29,22.6,11.1,99.9,0.1,0
Begusarai,Lalpur,Rural,64.8,37.5,10.1,98.4,0.7,1
Begusarai,Kharaua Tola,Rural,0,0,0,100,0,0
Begusarai,Dhanuk Toli,Rural,19.8,0,1.9,97.1,2.2,0
Begusarai,Sherpur,Rural,77,19,17.5,92.1,6.3,1
Begusarai,Gurganwan,Rural,43.6,5.1,8.2,93.6,0.3,1
Begusarai,Kuram Toli,Rural,0,1,2,99,1,0
Begusarai,Hetimpur,Rural,9.5,16.5,1.9,98.8,1.2,0
Begusarai,Kharagpur,Rural,0,0,0,100,0,0
Begusarai,Kasimpur,Rural,8.8,0,0,99.7,0,0
Begusarai,Kasimpur,Rural,35.1,0.5,1,99,0.5,0
Begusarai,Sub-Dist - Naokothi,Total,28.2,7.4,5.7,98.1,0.6,0
Begusarai,Sub-Dist - Naokothi,Rural,28.2,7.4,5.7,98.1,0.6,0
Begusarai,Razakpur,Rural,17.2,1.5,2.7,99.6,0.2,0
Begusarai,Gauripur,Rural,94.8,23.7,8.5,99.5,0.5,1
Begusarai,Chak Muzaffar,Rural,25.9,2.1,3.6,99.6,0.2,0
Begusarai,Isufa,Rural,40.7,5.2,3,99.3,0.7,1
Begusarai,Hasanpur,Rural,25.1,6.6,4.6,99.5,0,0
Begusarai,Naokothi,Rural,31.5,8,8.8,97.3,0.5,0
Begusarai,Chhatauna,Rural,29.9,19.5,5.2,99,0.3,0
Begusarai,Begampur,Rural,16.4,0.2,3.6,98,1.1,0
Begusarai,Pahsara,Rural,28.2,5.7,6,96.6,0.6,0
Begusarai,Gamharia,Rural,4.8,0,1.2,79.5,0,0
Begusarai,Deora,Rural,12.1,13.6,1.7,98.7,0.9,0
Begusarai,Maheshwara,Rural,19,20.7,8.5,98.1,1.1,0
Begusarai,Babhanganwan,Rural,29.7,9,9.2,97.6,1.1,0
Begusarai,Bindraban,Rural,42.2,7.5,7.5,97.8,0.8,1
Begusarai,Abbupur,Rural,27.3,14,5.6,99.1,0.3,0
Begusarai,Kamalpur,Rural,62.5,14.1,6.2,100,0,1
Begusarai,Dafarpur,Rural,36.1,18.1,6.2,99.9,0.1,0
Begusarai,Bahadurpur,Rural,26.3,1,7.1,100,0,0
Begusarai,Tekanpura,Rural,23,1.9,9.6,94.1,2.6,0
Begusarai,Bishunpur,Rural,32.6,0.9,3.4,98,0.3,0
Begusarai,Depura,Rural,17.1,0.6,2.7,99.7,0,0
Begusarai,Manerpur,Rural,6.7,0,0,100,0,0
Begusarai,Nirpur,Rural,25.4,0,0,100,0,0
Begusarai,Samsa,Rural,35,2.7,2.8,98.8,0.6,0
Begusarai,Mathurapur,Rural,10.1,0.6,10.7,98.9,0,0
Begusarai,Karaitanr,Rural,48,0,2.6,94.1,0.4,1
Begusarai,Baghras than Singh,Rural,44.6,6.2,8.5,97.2,2.1,1
Begusarai,Sub-Dist - Sahebpur Kamal,Total,37.5,11.5,11.1,98.7,0.5,1
Begusarai,Sub-Dist - Sahebpur Kamal,Rural,37.5,11.5,11.1,98.7,0.5,1
Begusarai,Sanha,Rural,42.6,16.6,10.6,98.8,0.3,1
Begusarai,Bakhda,Rural,24.2,14.7,8.6,98.7,0.3,0
Begusarai,Sadpur,Rural,40,1.3,2.9,99.6,0.2,1
Begusarai,Rajaura Fatehulla,Rural,38.4,31.8,22.8,99.2,0.1,1
Begusarai,Sadpur,Rural,31.4,17.6,6.2,100,0,0
Begusarai,Gobindpur,Rural,39.4,0,6.1,98.2,0,1
Begusarai,Bishunpur Ahok,Rural,56.8,24.5,5.9,99.5,0.2,1
Begusarai,Chauki,Rural,25.3,0.8,4.4,99.4,0.1,0
Begusarai,Saraia,Rural,36.5,0,20.1,97.4,1.1,0
Begusarai,Rohua,Rural,27.4,0.4,3.6,94.3,0,0
Begusarai,Raghunathpur Karari,Rural,32.3,3.7,7.1,99.7,0.1,0
Begusarai,Kalyanpur,Rural,22.8,23.4,24.5,95.6,3.8,0
Begusarai,Sowae Khas,Rural,55.6,0,4,100,0,1
Begusarai,Sirichandpur,Rural,33,0.5,7.2,99.2,0.6,0
Begusarai,Achhe Chak,Rural,50,4,18,98,2,1
Begusarai,Sabdalpur,Rural,52.6,18.6,27.4,99.3,0.7,1
Begusarai,Saligrami,Rural,26.9,1,9.4,99.2,0.8,0
Begusarai,Raghunathpur Barari,Rural,13.5,5.8,8.9,99.4,0.2,0
Begusarai,Raghunathpur Barari,Rural,43,0.9,10.7,100,0,1
Begusarai,Malhipur Barari,Rural,49.7,19.4,22.7,96.7,1.6,1
Begusarai,Malhipur Karari,Rural,54.8,28.4,29.7,100,0,1
Begusarai,Phulmalik,Rural,33.8,7.2,21.2,99.3,0.1,0
Begusarai,Sandalpur,Rural,28.7,21.7,14.8,97.6,0.5,0
Begusarai,Rasulpur,Rural,50.7,19.8,15,99.6,0.3,1
Begusarai,Saidpur,Rural,30.9,24.6,17.4,96.7,3.1,0
Begusarai,Samastipur,Rural,31.7,8.1,13.4,98.3,0.1,0
Begusarai,Saidpur,Rural,0,0,0,0,0,0
Begusarai,Shahpur Kamal,Rural,41.2,12.8,11.4,98.1,1.3,1
Begusarai,Pachmir,Rural,42.8,15.2,11.8,99.1,0.3,1
Begusarai,Mogalsarai,Rural,46.4,2.8,15.4,99.5,0,1
Begusarai,Parora,Rural,4.5,0.8,1.1,99.2,0.8,0
Begusarai,Sub-Dist - Shamho Akha Kurha,Total,32.6,10.8,4.7,98.9,0.5,0
Begusarai,Sub-Dist - Shamho Akha Kurha,Rural,32.6,10.8,4.7,98.9,0.5,0
Begusarai,Jagan Saidpur,Rural,5.7,0.2,0.5,99,0.1,0
Begusarai,Sathkurwa,Rural,37.3,1.7,1.7,100,0,0
Begusarai,Akbarpur Barari,Rural,39.6,0,4,99.3,0.1,1
Begusarai,Saidpur Salha Barari,Rural,34.3,12.9,5.6,99,0.5,0
Begusarai,Akbarpur,Rural,57.7,60,5.4,98.8,0,2
Begusarai,Salha,Rural,69.2,0,0,100,0,1
Begusarai,Sonbarsa,Rural,46.8,13.1,11.5,96.4,3.6,1
Begusarai,Sub-Dist - Teghra,Total,35.3,41.2,18.7,95.9,2.2,2
Begusarai,Sub-Dist - Teghra,Rural,33.1,26.8,12,98.6,0.6,0
Begusarai,Sub-Dist - Teghra,Urban,37.6,56.2,25.7,92.9,3.9,2
Begusarai,Amjadpur Bitholi,Rural,41,31.3,18.6,99,0.5,1
Begusarai,Bazidpur Janki Ram,Rural,3.7,0,6.2,100,0,0
Begusarai,Rampur Gopi,Rural,40.4,0,4.7,98.8,1.2,1
Begusarai,Bisaua Bhual,Rural,13.9,7,3,97.8,2.2,0
Begusarai,Bhagwanpur Sikandar,Rural,0,0,0,100,0,0
Begusarai,Bhagwanpur Sikandar,Rural,19.6,0,1.2,98.4,0,0
Begusarai,Binalpur,Rural,19.3,22.9,8.8,99.9,0.1,0
Begusarai,Rautgaon,Rural,45.7,17.4,18.8,99.8,0.2,1
Begusarai,Bhikhan Chak,Rural,53.9,53.9,26.5,100,0,2
Begusarai,Binalpur,Rural,0,100,75,100,0,2
Begusarai,Nandpur Sarup,Rural,1.1,31.1,2.2,98.9,0,0
Begusarai,Rautgaon,Rural,0,0,0,100,0,0
Begusarai,Nayanagar,Rural,72.6,39.4,24.8,99.8,0.2,1
Begusarai,Adharpur,Rural,28.5,44.1,15.5,98.2,1,0
Begusarai,Goura,Rural,32.2,34.1,11.7,98.6,0.3,0
Begusarai,Bariarpur,Rural,47.8,63.2,13.9,98.5,0.5,2
Begusarai,Rasulpur,Rural,13.3,33.3,13.3,86.7,13.3,0
Begusarai,Barauni,Rural,30.4,45,18.5,98.3,0.5,2
Begusarai,Madhurapur,Rural,0,0,0,80,20,0
Begusarai,Madhurapur Chauthia,Rural,0,0,0,100,0,0
Begusarai,Nipania,Rural,20,8.5,6.9,97.1,1.8,0
Begusarai,Chak Abubakar,Rural,37.3,39.2,15.7,100,0,1
Begusarai,Kadir Chak,Rural,37.5,40.1,33.9,88.9,9.6,2
Begusarai,Rajdevpur,Rural,19.2,59.6,15.4,98.1,0,2
Begusarai,Phulwaria,Rural,30.5,19.5,4.5,99.3,0.2,0
Begusarai,Dhankaul,Rural,37.6,5,2.4,99.3,0.5,0
Begusarai,Alapur,Rural,35.9,2.3,5.1,98.6,1.4,0
Begusarai,Banhara,Rural,35.3,10.1,12.1,99.2,0,0
Begusarai,Chak Alabaksh,Rural,39.8,0,5.1,100,0,1
Begusarai,Khizar Chak,Rural,32.1,0.4,1.5,100,0,0
Begusarai,Kirtaul,Rural,24.2,13.7,4.9,99,0.7,0
Begusarai,Tulsipur,Rural,0,0,0,100,0,0
Begusarai,Kamalpur Darab,Rural,55.6,50,55.6,88.9,0,2
Begusarai,Chak Hafiz,Rural,50,0,50,100,0,1
Begusarai,Tulsipur,Rural,2.6,10.9,2.3,99.6,0.4,0
Begusarai,Pakthaul,Rural,39.7,17,11.2,97.8,0.6,1
Begusarai,Chilhai,Rural,39.2,13.4,9.4,99.3,0.1,1
Begusarai,Amwa urf Khaje Jahanpur,Rural,41,13.8,6.2,99.7,0.1,1
Begusarai,Pipra Dodraj,Rural,24.5,6.4,4.6,99.4,0.3,0
Begusarai,Faridipur,Rural,17,2.1,3.7,99.8,0.2,0
Begusarai,Nonpur,Rural,38,3.2,6.6,99.8,0.2,0
Begusarai,Barauni (Nagar Parishad),Urban,39.5,67.6,31,89.5,5.6,2
Begusarai,Barauni (Nagar Parishad) - Ward No.1,Urban,21.5,70.5,29.4,97.2,0.4,2
Begusarai,Barauni (Nagar Parishad) - Ward No.2,Urban,29.6,55.1,21,95.1,3.2,2
Begusarai,Barauni (Nagar Parishad) - Ward No.3,Urban,54.4,79.2,44.7,77.7,9.8,2
Begusarai,Barauni (Nagar Parishad) - Ward No.4,Urban,36.2,64.1,25.5,94.3,4.5,2
Begusarai,Teghra (NP),Urban,35.3,42.1,19.1,97.2,1.9,2
Begusarai,Teghra (NP) - Ward No.1,Urban,32.8,41.8,19,97.1,1.9,2
Begusarai,Teghra (NP) - Ward No.2,Urban,24.1,52.5,18.3,99.7,0.3,2
Begusarai,Teghra (NP) - Ward No.3,Urban,47.6,25.9,18.5,99.8,0.2,1
Begusarai,Teghra (NP) - Ward No.4,Urban,48.7,43.2,16.3,95.5,3.4,1
Begusarai,Teghra (NP) - Ward No.5,Urban,71.5,49.6,28.5,96.7,3.3,2
Bhagalpur,District - Bhagalpur,Total,35.5,31,20.8,95.9,2.4,1
Bhagalpur,District - Bhagalpur,Rural,32.3,22.4,14.9,97.9,1,0
Bhagalpur,District - Bhagalpur,Urban,49.5,68.5,46.6,87.2,8.7,2
Bhagalpur,Sub-Dist - Bihpur,Total,32.4,23.9,16.7,97.5,1.1,0
Bhagalpur,Sub-Dist - Bihpur,Rural,32.4,23.9,16.7,97.5,1.1,0
Bhagalpur,Jamalpur,Rural,40.6,47.7,33.9,65.4,13.2,2
Bhagalpur,Jairampur Nankar,Rural,23.8,22,10.8,99.5,0.5,0
Bhagalpur,Dharampur Ratti,Rural,36.8,21.9,37.4,99.9,0,1
Bhagalpur,Dharampur Ratti,Rural,20.1,21.2,7.1,97.4,0,0
Bhagalpur,Ahuti,Rural,0,0,1.3,99.4,0.6,0
